	name	degree
960	hassane tharwat	8
957	xu s.	8
2000	medfouni e. b. i.	8
2001	yang q.	8
946	kim jong min	8
2007	szewczyk d.	8
944	rodriguez-herrera adrian	8
943	song kaoping	8
941	ludeling c.	8
938	liu j.	8
2027	eppler gary	8
2028	khanal a.	8
932	patel h.	8
930	yan s.h.	8
2139	linjian ma	8
867	hosseini z.	8
865	hol s.	8
799	behbahani seyed saleh	8
2243	sandbak l.	8
2246	amaral c. s.	8
792	hill david	8
790	bedrikovetsky pavel	8
2262	carageorgos t.	8
2266	kirk macivor	8
2268	baki sohrat	8
2273	rabinejadganji n.	8
774	calvin christina	8
771	dicarlo david	8
770	vidal-gilbert s.	8
759	rivas o.	8
758	jafarzade g.	8
2294	belotserkovskaya anna	8
752	yano shunsuke	8
749	kemp c.	8
2303	shin hyun soo	8
742	lee joonmo	8
734	altman r.	8
2318	alqam m. h.	8
2319	ahmed m.	8
2238	qian bin	8
2236	guo jianchun	8
853	bai mingxing	8
800	kumar d.	8
2163	zang jiali	8
839	fu bing	8
837	verma s. k.	8
836	simon janelle	8
2176	tutuncu a.	8
2177	mclennan john d.	8
2181	einstein h. h.	8
830	puyou gilles	8
2186	poiate jr e.	8
2188	chen youqing	8
826	mcgough m.	8
824	quintero c. g.	8
2202	wang yu	8
821	razavi omid	8
820	chen jianye	8
815	zeng y.	8
809	latham s.	8
807	dangla p.	8
806	zeng h.	8
586	onaisi a.	8
802	oar trevor t.	8
2526	pritchard timothy neil	8
2685	lee dickson	8
2531	lei zhengdong	8
3075	qin guan	8
195	alizadeh s. m.	8
3087	chen jin-hong	8
184	market jennifer	8
3094	kim kiju	8
177	lee jung-yub	8
3102	harris a.	8
3104	higo y.	8
169	lobo c.	8
3114	edwards stephen	8
3115	hussein ibnelwaleed	8
3116	pautt a.	8
3118	yale d. p.	8
3121	ning zhang	8
3122	selva f.	8
167	cruz l.	8
166	wang cong	8
3132	moss adam keith	8
3136	li yong	8
3140	bogachev k. yu.	8
3144	fourmeau m.	8
157	yu mengjiao	8
3150	tavanaei a. h.	8
3152	leung juliana y.	8
3078	carageorgos themis	8
3073	perdu g.	8
580	shaybakov a. l.	8
199	wu yu-shu	8
2935	baitalow felix	8
2957	abdulraheem a.	8
2959	xia xiangbo	8
2961	deng j. q.	8
273	yu c.	8
2964	huang zhaoqin	8
272	yu wei	8
269	le gonidec y.	8
2974	lee jangguen	8
2985	zhang he	8
261	chernyak v.	8
2991	dresen g.	8
2997	ryerson f. j.	8
3007	heminway evan m.	8
3009	zhu weishen	8
3014	passade-boupat n.	8
3015	normand l.	8
245	rios edmilson helton	8
243	wang fang	8
225	haidary s. a.	8
217	rietz dean	8
3047	dong ky anh	8
206	hazzard j.	8
149	trifu c. i.	8
3172	li yanchao	8
3175	yao h. l.	8
3184	manser martin	8
62	pereira a. m. b.	8
3287	wei mingzhen	8
3291	nadeem muhammad	8
3296	klein b.	8
3297	al hatou o. i.	8
45	deng yan	8
43	bossart p.	8
37	zhang lihui	8
33	aimene y.	8
3316	ferreira f. h.	8
3317	palermo t.	8
26	jie li	8
20	honorio jean	8
3327	ryu mincheol	8
19	cordelier philippe	8
3333	depouhon a.	8
12	dengen zhou	8
3339	selva federico	8
3340	mossop a. p.	8
7	hofmann michael h.	8
5	khvoenkova n.	8
3350	pyrak-nolte l. j.	8
2	takach nicholas	8
3276	jaakkola tommi	8
65	nei taoyi	8
3270	hu zhiping	8
3223	lu yinlong	8
3187	zhu w. c.	8
124	otegui j. l.	8
122	chen yuanhang	8
3190	johnson r. l.	8
120	chavez a. a.	8
118	zhou chao	8
106	chen zhangxin,	8
3218	mosse laurent	8
3219	zhang lin	8
3222	ishida tsuyoshi	8
105	keller e.	8
70	majidi reza	8
3230	abdulraheem abdulazeez	8
3235	wang tingting	8
100	liu z.	8
96	pengxian fan	8
3240	dyadechko v.	8
3247	moarefvand parviz	8
92	he xiaoming	8
85	abdesslam abba	8
3259	diaz helena gamero	8
79	rai a. r.	8
289	lecomte j. c.	8
2924	cagle adam	8
296	walters d.	8
447	pu hai	8
2647	karaoulanis f.	8
2648	zhang jianguo	8
496	zawila jeff s.	8
2662	fisher kevin	8
2668	al-arfaj mohammed k.	8
2676	subbiah surej kumar	8
485	deng qi	8
2683	karimi moji	8
477	hoang h.	8
476	chen yue	8
475	austin jack	8
474	zhang b.	8
2690	park young min	8
2691	kurdi mohammed	8
2692	luo jia,	8
2694	haddad mahdi	8
2696	cerasi p.	8
2701	wang s.	8
2702	ahmad samira	8
2711	sonika sonika	8
2713	zhang j. l.	8
2721	goshtasbi kamran	8
452	sun baojiang	8
506	mingyang wang	8
2640	broussard n.	8
2637	aldin munir	8
2591	parker justin	8
575	makinde i.	8
2540	dong jianhua	8
2560	dong j. h.	8
561	ren jichuan	8
559	olson jon e.	8
2568	molina a.	8
2575	he z. g.	8
555	bossie-codreanu d.	8
2582	serati m.	8
2587	gallagher p.	8
2595	pardemann robert	8
2633	opedal n.	8
536	pinnock i.	8
2601	uwiera michelle	8
526	sun jianpeng	8
2610	gong bin	8
520	wang shuo	8
2618	junwen w.	8
2620	zhengyun zuo	8
515	ahmad r.	8
2629	meyer bernd	8
2631	lai b. t.	8
448	collins d.	8
2733	xue l. j.	8
297	cazeneuve eduardo	8
441	saurav s.	8
355	bal a.	8
2860	naeimipour a.	8
344	gao chao	8
2866	domingues ana beatriz guedes	8
339	lichen zheng	8
336	akai takashi	8
2873	turner andrea	8
2874	xiaohan pei	8
335	xia muming	8
2882	yasuhara h.	8
2884	shi zhaorui	8
2886	shi p.	8
325	smith steve	8
2893	shen z. h.	8
320	shahriar k.	8
2903	fu p.	8
2904	joo young seok	8
2906	zhang qingchen	8
2908	macdonald adam	8
308	xu jianchun	8
307	hao sun	8
2912	gosavi s. v.	8
299	howell r. s.	8
360	xiong yi	8
2830	ning y.	8
374	he jun	8
2797	al-saihati ali	8
434	yale david p.	8
2755	zhu l.	8
2756	nassir m.	8
418	rahim nasir	8
2765	rajput s.	8
2783	li b. q.	8
2791	rivard p.	8
2792	amanullah md.	8
2795	gupta a. k.	8
397	van der linden a. j.	8
395	al-momin ali	8
380	mayer heinrich	8
394	buslaev george	8
2801	ottesen s.	8
2802	turak joseph	8
2803	el-hamawi mohamed	8
2807	wu b.	8
2808	wang rui	8
2809	novlesky alex	8
2813	sayyafzadeh mohammad	8
2817	kim jae-jeong	8
2820	hudson l.	8
1930	kishida k.	8
699	sun xiaokang	8
1570	fry m. f.	8
1621	zhou hao	8
1853	zuiderwijk p. m. m.	8
1297	baihly j. d.	8
1542	bedrikovetsky p. g.	8
1546	liu hui-hai	8
1551	kayumov rifath	8
1555	far mehdi	8
1559	tran van p.	8
1275	pei peng	8
1269	reinicke kurt m.	8
1075	dastkhan zohrab	8
1268	koutsabeloulis n	8
1577	butula k. k.	8
1260	costa p. v. m.	8
1582	jilin zhang	8
1592	mendez j. n.	8
1594	lewis richard	8
1250	arnold david m.	8
1603	kane a.	8
1248	ren xiang	8
1246	han guangwei	8
1243	yang b. q.	8
1819	bazan lucas w.	8
1618	chebyshev i.	8
1856	chen hanming	8
1306	lauranson d.	8
1858	de vasconcellos azeredo rodrigo bagueira	8
1497	liu tong	8
1474	zitha p. l. j.	8
1331	luzardo f.	8
1029	georgi d.	8
1330	fragachan franisco e.	8
1884	hegazy gehad	8
1041	liu h. h.	8
1489	wang lianguo	8
1878	iseley tom	8
1325	marongiu-porcu matteo	8
1496	oh min han	8
1044	eydinov d. a.	8
1519	xu ben	8
1322	liu hui,	8
1046	ahangari kaveh	8
1872	rostami j.	8
1870	laborie g.	8
1507	morris w.	8
1512	yin x. w.	8
1516	witkowsky jim	8
1055	balhoff matthew t.	8
1518	sandia marianella rojas	8
1056	mathis r. s.	8
1817	oshmarin r	8
1815	voloshchuk yury	8
1890	chen dingding	8
1623	sim woo seung	8
1780	hennes andrew m.,	8
1696	cooper peter	8
1697	eggenberger kurt	8
1160	sawada a.	8
1158	mechkak karim	8
1706	costa a. m.	8
1777	van oort eric	8
1774	moon joong soo	8
1710	tudge joanne	8
1155	senden t.	8
1152	sant randall	8
1151	badalyan alexander	8
1716	zhou dawei	8
1144	flint g. m.	8
1117	zhou hui	8
1727	hood j.	8
1732	lee john	8
1138	dyadechko v	8
1758	rahman k.	8
1122	zhao yulong	8
1130	li xiangfang	8
1746	alias abdul rahman mohd	8
1748	li zhennan	8
1694	moradian z.	8
1166	jang bo-an	8
1110	ozgen chet	8
1219	biscaro enrico	8
1625	shumila v.	8
1811	savage f.	8
1225	fluckiger samuel d.,	8
1632	omatsone ese n.	8
1095	armstrong j. a.	8
1640	lu z.	8
1222	georgi daniel	8
1220	tan min	8
1643	wang j. h.	8
1806	johnson ray	8
1804	kodjo s. a.	8
1172	wang kun,	8
1215	he z.	8
1800	li g. s.	8
1194	yu d. m.	8
1667	sansevero b.	8
1182	jiang tianmin	8
1672	rana p. s.	8
1107	chivvis robert	8
1677	last nigel	8
1789	miller camron	8
1174	xinjun m.	8
1888	piskovskiy e. v.	8
1753	guo chaohua	8
1445	khoshghadam m.	8
1896	yang baoquan	8
1398	nadolski s.	8
1362	vandamme m.	8
1011	chivvis r.	8
1439	pereira j.-m.	8
1909	nwosu nnadozie k.	8
1008	dou yuzhao	8
1372	kyzym i.	8
1027	malpani r.	8
1423	duchenne sebastien	8
1352	ellison j.	8
1360	paydayesh mehdi	8
1389	lee jong-hyun	8
1377	zhang guangqing	8
1370	middleton j.	8
1348	li shiyuan	8
1378	li shucai	8
1911	chen yuan	8
1914	winterfeld phil	8
1358	shankar p.	8
1014	zhou zaile	8
1906	kim youngseok	8
1388	bianchi g. l.	8
1391	fiore j.	8
1021	hasan gasser	8
1420	lindsay g.	8
1457	tugarova m.	8
1443	weatherwax t.	8
1193	nejadi siavash	6
2658	martiz a.	6
2671	tanaka shusei	6
48	salimzadeh s.	6
1192	vorobiev o. yu.	6
1187	white a.	6
486	schechter david s.	6
2681	weatherstone petrina	6
2670	li ya	6
3157	mitin a.	6
2654	smaoui r.	6
1181	islam arshad	6
1171	gates i. d.	6
2615	waragai t.	6
1380	masoumi h.	6
514	ezzedine s. m.	6
512	souche l.	6
2630	katsaga tatyana	6
46	ayers w. j.	6
1379	harbert william	6
1176	daoud mohamed	6
2634	dewers t.	6
2636	berntsen a. n.	6
1177	ziarani ali s.	6
2638	valley b. c.	6
1178	gray thomas	6
2641	zhang zhennan	6
1179	mendez freddy e.	6
3293	nie t. y.	6
2650	babak akbarnejad n.	6
2651	flores d.	6
500	labuz j. f.	6
472	dubnitskiy ivan	6
1195	lu c. p.	6
1430	fu w.	6
2742	ozbay u.	6
1226	rajabi mojtaba	6
2744	williams david j.	6
433	asghari r.	6
2747	ghahfarokhi r. barati	6
426	maulianda b. t.	6
424	birdsell d. t.	6
1231	samaniego s.	6
76	eaton d.	6
1201	su y.	6
420	sung w. m.	6
1364	hosseini o.	6
417	park duhee	6
416	tao jinghua	6
415	jang y.	6
81	gu h.	6
2767	rasouli v.	6
410	rahner r.	6
2740	pan yuanwei	6
1367	schneider brian	6
440	luna o.	6
2736	ostadhassan mehdi	6
1214	hu d.	6
1648	mas ivars d.	6
3286	clarkson c. r.	6
523	radakovic-guzina zorica	6
467	lee kun sang	6
51	nazem majidreza	6
466	datta-gupta akhil	6
2705	velilla j. d. u.	6
2707	gunther r.-m.	6
54	cui l.	6
1422	chambers kit	6
3278	yang qiang	6
2719	von lunen eric	6
2722	han tongcheng	6
450	vinassa m.	6
1634	kwon chang seop	6
1428	xiao y.	6
522	nikolinakou m.	6
544	goudarzi ali	6
532	zhou fujian	6
1721	lee s.	6
2464	clarkson christopher r.	6
2465	xu nicola	6
1728	li w.	6
3334	wang ruijia	6
2475	wang xinkui	6
2480	williams-kovacs j. d.	6
621	martelli d. c. g.	6
619	lima a.	6
1142	james cornwell a.	6
617	baig adam	6
1688	leung juliana	6
616	fonseca ernesto	6
615	josh matthew	6
1720	putro wiarto aryoso	6
15	trivedi japan j.	6
2498	melo d.d.e.f.	6
614	zhong j.	6
2500	mutairi saad m.	6
2501	puzrin alexander	6
613	simser b.	6
2461	behmanesh hamid	6
1729	aoues a.	6
636	wassing brecht b. t.	6
639	alam naureen	6
1752	fall m.	6
2415	paris martin j.	6
1129	kim hee taek	6
3352	brinkerhoff riley	6
1747	xue yanpeng	6
3349	king michael j.	6
2423	white b. w.	6
2429	hagan p	6
1133	ghai gagan	6
2434	knauth m.	6
2438	shimizu n.	6
1135	park kanghee	6
644	glenn l. a.	6
6	ghamgosar m.	6
1739	schreppers g.-j.	6
2444	oliveira raquel maia	6
1390	fitzmaurice megan	6
1734	trivedi japan	6
2452	richards alun	6
18	evans k. f.	6
2505	cuillier bruno	6
607	urosevic milovan	6
562	merry hoagie	6
2566	sausan sarah	6
1698	ghosh n.	6
3311	tiwari aditya	6
3309	simatupang zulfikar	6
1165	lacentre p.	6
557	torres david	6
1410	liu shengdong	6
2579	gheibi s.	6
554	rubtsova a.	6
1411	chau v. t.	6
2586	lu y. c.	6
550	cespa s.	6
2589	pirie iain	6
1691	peng shujun	6
3304	paredes r.	6
407	lee donald	6
543	donderici burkay	6
542	stead d.	6
534	osundina adekunle olayinka	6
2564	molenda m.	6
3313	lehrbass brad	6
1148	carter john p.	6
2550	lepage f.	6
605	ba&#382;ant z. p.	6
3328	song huifang	6
1386	hudec m.	6
589	shu biao	6
1385	zhang xiayang	6
29	zhao hua	6
2527	urbancic ted	6
588	zambrano-narvaez g.	6
1709	radonjic m.	6
2530	louison w.	6
2534	kaiser karl	6
30	liu g. j.	6
582	sondergeld c. h.	6
581	gaibor j.	6
1381	boamah m. a.	6
3314	luo h.	6
2541	tranchina enrico	6
573	hamdi p.	6
2546	rafiee mehdi	6
2771	deschamps benjamin	6
2785	shen guoyang	6
2774	morse stephen	6
121	kear james	6
1347	bromhal g.	6
1508	sastre j. p.	6
3028	carroll s. a.	6
3030	cartwright j. a.	6
234	gorucu s. emre	6
229	lanyon g. w.	6
228	smith m. m.	6
3036	jalali m. r.	6
227	benalcazar e.	6
3038	alberto w.	6
1619	zanganeh b.	6
213	park jeong-seon	6
3050	mattioli g. s.	6
212	ling kegang	6
210	wang bo	6
3056	brown j.	6
1459	baghbanan a.	6
1345	haftbaradaran r.	6
1502	li y.	6
1464	walton g.	6
3022	khoshnavaz mohammad javad	6
3021	o’connell p.	6
3011	lee sung wook	6
3010	dhamen ali abdullah al	6
264	bois axel-pierre	6
3205	vasco donald	6
2984	wong r. c.	6
1305	taneja s.	6
115	wassing b. b. t.	6
258	zhang chao	6
2992	papamichos e.	6
116	temizel cenk	6
2993	heidari sureshjani mohammadhossein	6
2995	alarcon nora	6
1307	liu changyin	6
2998	alber m.	6
1521	kresse o.	6
255	kuhlman k. l.	6
3004	taylor j. m.	6
3199	zhang xi	6
1350	jeffrey robert g.	6
3197	etcheverry pantxika	6
1308	anantokusumo ferry	6
202	pouya a.	6
3062	ahmed r. m.	6
3065	yadava k. p.	6
1486	buijze l.	6
1329	garvey r.	6
1481	luzuriaga k.	6
141	pullammanappallil s. k.	6
3117	khan khagan	6
3119	fokker peter a.	6
3167	mahmoud h. s.	6
146	colque j. n. perez	6
3131	foresti b. p.	6
1334	mccabe peter	6
165	herbold e. b.	6
3163	abdel sayed a. a.	6
3143	toro-alava j.	6
3147	nikolinakou m. a.	6
150	theodore r.	6
1335	kim seung-hyun	6
156	nasrabadi h.	6
1469	sherbeny wael el	6
1336	kim tae hong	6
152	edy i ketut oscar	6
3112	laverne t.	6
175	rezaei ali	6
3066	babin jacques	6
1327	hurich c.	6
134	zalam e.	6
200	nas lieuwe	6
1498	jin c.	6
135	nasir o.	6
137	walle l. e.	6
1495	yoon se-woong	6
193	suling wang	6
192	walls joel	6
3178	medina e.	6
3084	pu h.	6
3086	rucci a.	6
3088	stockhert f.	6
181	zakhour nancy	6
139	price gavin r	6
3096	gomes joao henrique bessa	6
1466	flottman t.	6
3098	tanjung erwindo	6
3099	johnson r.	6
3101	jin w.	6
2982	pandey v. j.	6
1527	morales adrian	6
1531	qu hongyan	6
1253	flemings p. b.	6
2838	tarakanov a.	6
3238	gasmi khaled	6
2843	hossain m.	6
1255	virues c.	6
1256	del conte s.	6
359	vorobiev o.	6
1257	hohman john	6
353	ghosh deva prasad	6
2854	dempsey d.	6
346	guo j.	6
345	rai c. s.	6
1584	gao h.	6
2864	erdogan sinem setenay	6
342	nikolaou michael	6
1583	ghamgosar morteza	6
2870	kaeng geovani c.	6
337	zhao tao	6
3231	varela-pineda alfonso	6
1580	kangxing dong	6
2836	holland j.	6
2826	huang zhiwen	6
3226	rodrigues r.	6
376	butler t.	6
3255	loizzo matteo	6
2780	wang l. g.	6
2784	gildin e.	6
3155	qi jie	6
89	antoun t. h.	6
1234	hall david	6
1615	blanco martin l.	6
2793	al-shalabi emad waleed	6
2799	kim j.	6
1242	pattinama j.	6
1609	markin maxim	6
1436	salam sajjad	6
2804	sanaei alireza	6
390	hume c. d.	6
1606	alban e. d. ascencios	6
3243	al-hashmy wamidh	6
95	birkholzer j. t.	6
1599	buchholz c.	6
379	satti iftikhar ahmed	6
1263	imqam abdulmohsin	6
2877	deo milind	6
2968	pichon s.	6
1453	bedrikovetsky p.	6
2934	verma sumit	6
1545	russum dave	6
2936	sun y. f.	6
2940	ekbote s.	6
286	huang hai	6
285	zhao g. f.	6
1292	nezich alexander	6
2947	buscarnera g.	6
2948	suarez m.	6
109	rodriguez l.	6
2952	campbell r.	6
277	palacios d.	6
276	jiang shu	6
1295	bryant s. l.	6
1537	taguchi k.	6
3209	martin c. derek	6
2966	zheng jun	6
271	kong bing	6
110	abugharara a. n.	6
288	bona andrej	6
290	ali syed shujath	6
2880	bozarth troy	6
1548	ruck m.	6
331	lecerf b.	6
1573	mayendra a.	6
1572	sato shinya	6
3221	villa f.	6
2411	choi jinsuk	6
1274	perez hector gonzalez	6
2899	hou junsheng	6
3220	rossi d. f.	6
1278	poeck e.	6
312	hudec m. r.	6
1564	nakashima s.	6
1558	kam dongjae	6
304	tabatabaie s. hamed	6
2915	romero m. a.	6
302	toyra j.	6
107	hebblewhite b.	6
3215	trubshaw r. l.	6
2926	xu guanshui	6
1550	richardson d.	6
1922	battistelli a.	6
2639	yoon h.	6
1108	madkour ali	6
958	mason h. e.	6
719	zhou jing	6
2016	yusoff wan ismail wan	6
721	fluckiger sam	6
1026	lins c. m. m. s.	6
722	fitzpatrick tony	6
1111	aray y.	6
2331	wainman carmine c.	6
2019	weng x.	6
803	cudjoe s. e.	6
801	morton kirsty	6
868	ertekin t.	6
2330	lotfollahi mohammad	6
724	west l. t.	6
725	lin yue	6
1814	coral l.	6
2021	daley thomas m.	6
2325	deisman n. d.	6
2023	grigg j.	6
870	lin xuejun	6
2024	anjos j. l. r.	6
2025	mammadov elvin	6
1092	hoesni m.jamaal	6
730	deredin r.	6
731	fokker p. a.	6
2029	sun zhiyu	6
2015	guimaraes l. j. n.	6
2014	li z.	6
804	paluszny a.	6
1998	esteban lionel	6
2352	huang lanying	6
2350	liu yaoru	6
951	borba a. m.	6
950	shahid arshad shehzad ahmad	6
2347	han f. s.	6
2221	horkowitz jack	6
1066	leung j.	6
1995	zamiran siavash	6
1113	gallagher jonathan	6
862	quintard m.	6
2149	huang shan	6
2342	minzheng jiang	6
1064	cheng li	6
2341	ge xiurun	6
1017	saydam s.	6
1018	amorer gabriel	6
2146	grasselli g.	6
2087	chan a. w.	6
2006	vorobyev vladislav	6
2008	hutheli ahmed h.	6
2336	zhang rusheng	6
2227	flemings p.	6
2228	guerrero monica	6
945	lushev mikhail	6
936	zimmerman r. w.	6
798	ferretti a.	6
872	zhou fengde d.	6
909	hao y.	6
2109	beygi mohammad r.	6
1877	kirk-burnnand e.	6
1797	power william l.	6
2108	paryani m.	6
1863	marfurt kurt j.	6
2287	fallahzadeh s. h.	6
767	hardy michael p.	6
2261	sitio aprianto	6
2284	rosener a.	6
1866	nairn j.	6
2072	simpson gary	6
908	yang yatao	6
781	hill andy	6
2079	kresse olga	6
2281	farahmand k.	6
895	yang x.	6
2099	tokuda n.	6
1799	zhou yangrui	6
904	erarslan nazife	6
1803	ali a. m.	6
1049	damjanac branko	6
2276	almarza t. j.	6
2094	alarcon bianca	6
1096	frei-pearson a.	6
887	verga francesca	6
1860	vieira t. s.	6
2241	zhu c.	6
1885	pan zhejun	6
2037	kwon oh joon	6
873	taleghani arash dahi	6
2133	sukovatyy v.	6
931	henschel michael d.	6
1061	tien y. m.	6
1809	mangeny aurelien	6
2130	cakmakci guray	6
2250	brenne s.	6
2309	hernandez angel	6
1786	gomes i.	6
2251	mitra r.	6
925	chul-hee lee	6
1879	defoort t.	6
924	razavi m.	6
2252	kwang-don joo	6
2126	wang liuqi	6
922	lozano c.	6
1788	cui albert	6
