	name	degree
2124	shoemaker michael	6
2118	kumbhakar d.	6
1039	jalbout a.	6
2256	mlcak matthew	6
1057	varavei abdoljalil	6
782	maxwell s. c.	6
810	im k.	6
805	saputra reza	6
2090	herrera wilberth	6
2205	blanksma d. j.	6
1910	christie kyle	6
2197	nguyen p.	6
831	oak young-suk	6
1083	zhang w.	6
1936	yu bo	6
1081	perez gustavo	6
975	garces s.	6
997	tulu i. b.	6
1907	riahi azadeh	6
819	lu y. l.	6
1921	pan j.	6
1969	salinas g.	6
1089	osouli abdolreza	6
697	bachir a.	6
1393	puyang ping	6
1070	hawkes sarah	6
2209	breuer john	6
970	huang haibo	6
995	hinojosa g.	6
979	zhai zongyu	6
980	jelly john	6
2169	benamram z.	6
1835	mozley p.	6
986	tamburini a.	6
2175	shan dan	6
1760	obligado r.	6
835	tutuncu azra n.	6
1761	lackey g. d.	6
1759	konopelko a.	6
1120	biryukov denis	6
1836	laouafa f.	6
1834	shen xinpu	6
676	clennell ben	6
1824	olson jon	6
984	gholami amin	6
684	hows m. p.	6
2153	sherizadeh taghi	6
2204	anjos j. l.	6
1833	chalaturnyk richard j.	6
850	han xiuting	6
2376	tarokh a.	6
1944	rahmati ehsan	6
2217	howard c.	6
2404	ballard brian	6
1986	jang hwa-sup	6
2156	he shuai	6
702	mighani s.	6
1831	banerjee g.	6
2361	quinton aaron	6
1004	santos e. s. r.	6
670	giger s. b.	6
2360	lunn matthew g.	6
1925	campbell ryan	6
1927	salmachi alireza	6
1985	marschall p.	6
816	millard mark	6
1015	ong see hong	6
1983	zheng l.-n.	6
2192	wust raphael	6
705	de franca a. b.	6
1979	kuchuk fikri	6
965	vlachopoulos n.	6
1773	rushton david	6
2366	forbes m.	6
2369	arambulo v. h. soriano	6
672	sakamoto t.	6
1988	chen zuorong	6
709	soroush m.	6
964	deisman nathan	6
2180	barnhoorn a.	4
1854	suorineni f.	4
898	sepehrnoori k.	4
833	cheng h. h.	4
2120	aliabadian z.	4
3035	wang jiachen	4
1525	molnar c.	4
1830	olivares d.	4
881	parsa e.	4
1523	li jianbo	4
3017	stan&#283;k franti&#353;ek	4
257	ilk d.	4
338	sookprasong andy	4
1585	kyokawa h.	4
244	batzle michael	4
2859	indraratna b.	4
1310	veer e. f.	4
2980	hebblewhite b. k.	4
3020	thareja r.	4
343	yin x.	4
3013	sharafisafa m.	4
248	tovar francisco d.	4
891	maharidge r.	4
1076	vink jeroen c.	4
896	schuler m. soria	4
1317	dorji karma	4
2187	venkateshwaran r.	4
2182	eckert andreas	4
1513	parekh b.	4
3001	hashimoto r.	4
2855	rengel r. e.	4
2868	smith j. torquil	4
897	wallace scott	4
2925	he q.	4
2979	davila e. r.	4
2165	korneev v. a.	4
318	huang chung-kan	4
1840	roth k.	4
1072	merry hoagie,	4
2942	van der zee w.	4
2160	mildren scott d.	4
1280	de waal j. a.	4
310	al-shalabi emad w.	4
2941	zelig ravit	4
1561	bloomer stephen	4
2159	van der waldmann s.	4
2939	cappa f.	4
1069	rafeh f.	4
2911	ait-ettajer taoufik	4
1557	daher e.	4
2938	moreno r. b. z. l.	4
287	peeran syed	4
866	barrie r. e.	4
2932	fish barry	4
1283	perera m. s. a.	4
2148	klemetti t.	4
2150	richards d. p.	4
1067	park s. s.	4
300	teodorescu sorin gabriel	4
1286	kowalczyk matthew	4
1288	hatzor yossef h.	4
2896	powell d. d.	4
2140	tran huy n.	4
2978	sesetty varahanaresh	4
1271	gumus ferhat	4
2976	duroy y.	4
1578	wallace scott p	4
1302	pijaudier-cabot g.	4
1533	breunese j. n.	4
2878	jenkins andrew	4
2971	hurt r.	4
2879	rinaldi a. p.	4
2881	gerdes robert g.	4
1534	zhang q.	4
2969	fontanelli laurent	4
1060	ha j.	4
2963	logister r.	4
2883	koyama t.	4
1539	hoang dang n.	4
2956	hekmat a.	4
2171	alvarado j. l.	4
2954	blasingame t. a.	4
1294	shahin h. m.	4
328	ma j.	4
2949	zdraveva o.	4
843	velmurugan naveen	4
2138	shewalla mahendra	4
1270	nazari s.	4
1063	wallace scott p.	4
283	foroozesh jalal	4
1538	jones b. d.	4
2410	hasanov azar	4
1318	van der zee wouter	4
1442	robinson nigel	4
961	guo r.	4
1981	du h.	4
1361	awad mohamed omar	4
3245	mallick subhashish	4
3246	srinivasan s.	4
93	trussler r.	4
3249	sminchak j.	4
91	dickson p. a.	4
1435	wang j.	4
84	moghaddam rasoul nazari	4
3261	surjaatmadja j. b.	4
1365	loughry* donny	4
1431	pride s. r.	4
3267	sandy adam	4
1971	lawal kazeem a.	4
971	tran xuan v.	4
3273	hoeink tobias	4
1441	migliazza m. r.	4
3234	sonnenthal eric l.	4
2009	peacock joshua	4
1902	ghorbani javad	4
2005	fatehi marji m.	4
1897	collins p. w.	4
2002	young j. e.	4
1898	hoeink t.	4
114	lee m. y.	4
112	karanikas j. m.	4
111	bello hector	4
1997	miguel dennis	4
949	schechter david	4
3213	eshkalak mohammad o.	4
1994	pankaj p.	4
1351	zoback m. d.	4
952	lopez bruno	4
1016	osinga s.	4
3225	aminian kashy	4
3227	gray ken	4
3229	nakai t.	4
3275	butula k.k.	4
1013	cheesman a.	4
3279	epps david	4
63	oruganti yagnadeepika	4
1382	perez j. a.	4
1940	dorji kencho	4
1919	xia k. w.	4
27	gallyamova d.	4
3323	kalhor mohammadi m.	4
21	mathur prakhar	4
1937	bakker t.	4
1403	tahmasbi nowtaraki k.	4
3330	ter heege j. h.	4
13	guo quanxin	4
1399	romero m.	4
1928	wieczorek k.	4
3342	shadravan arash	4
3343	sharma radhey s.	4
1397	deo m.	4
3347	simon c.	4
3354	arndt stephan	4
1941	ferrero a. m.	4
3315	hu m.	4
991	tibbett j. d.	4
1954	choi jongweon	4
1966	preisig g.	4
1371	izurieta a. j.	4
1962	brown e. t.	4
3289	wong george k.	4
3292	wu j.	4
1913	klyubin a.	4
3294	heidari zoya	4
1413	li qi	4
1009	thanoon david	4
44	aderibigbe aderonke	4
3301	williams j.	4
1949	kristiansen tron golder	4
39	adetoye babagbemi s,	4
1948	dosunmu adewale,	4
3307	stankus john	4
1916	lewis b. j.	4
3194	zoback mark. d.	4
2010	beg najam a.	4
3042	najafi a.	4
3077	cheng yuqing	4
2065	garipov t. t.	4
189	taghipoor siavash	4
2063	malik mayank	4
185	mittal rohit	4
2062	jimenez miguel	4
1326	kasumov ruslan	4
2060	zhou xuejun	4
3093	ameri samuel	4
1043	mcchesney matthew d.	4
3097	gu zhiqiang	4
916	fleming graham	4
3100	cosgrove john	4
1033	hurt robert	4
921	naranjo a.	4
173	lee b. t.	4
1079	liu xiaolong	4
3107	gordon peter a.	4
1493	hossaini mohammad	4
3076	quirein john a.	4
1461	mkpoikana r.	4
2068	forrest james	4
218	sarker bhaba r.	4
1320	al duhailan mohammed a.	4
216	nakaya masashi	4
215	gandomkar a.	4
214	bachrach ran	4
2085	wallace t. j.	4
1871	roche v.	4
2083	abedi r.	4
208	kikumoto m.	4
2082	suryadi hendrik	4
3061	shimamoto tatsuo	4
2076	gale julia f.	4
3063	nelskamp s.	4
910	garner b.	4
1499	muhlbauer j.	4
1875	vachaparampil alex	4
3070	dahroug ahmed	4
1328	mcburney cameron	4
170	gadallah khaled	4
1484	jaiswal priyank	4
3113	skinner james t.	4
2034	bawden w. f.	4
934	vines rob	4
153	almarza t.	4
2030	gala deepen p.	4
151	al-hashem hisham	4
1889	alzate-espinosa g. a.	4
3158	ochoa-cornejo f. a.	4
937	marketos g.	4
3162	shukla khemraj	4
3165	gonzalez-chavez miguel	4
3171	blyton christopher a. j.	4
2020	silva a.	4
3173	muntendam-bos a. g.	4
1337	connolly peter	4
3176	garcia-fresca beatriz	4
130	zhang fengshou	4
3186	wong sau-wai	4
158	friedheim james	4
1471	hosseini boosari s. sina	4
160	castelli r. j.	4
3128	eisner leo	4
1483	cohen charles-edouard	4
2049	kim t. h.	4
923	aghabozorgi shokoufeh	4
3120	morales l. f.	4
2042	hegazy gehad m.	4
3124	rundle r. t.	4
3126	yang l.	4
3129	skomorowski n.	4
161	fleenor steven	4
3130	labuz j.f. j. f.	4
928	esna ashari s.	4
1887	ming wu ivan zhia	4
2039	shuck ted	4
164	milushiva liubov	4
3137	sheibani farrokh	4
162	yang yi	4
352	leonardi c. r.	4
0	jamison dale e.	4
1771	al-mutairi moute'a	4
2343	kemeny j.	4
778	hsu k. s.	4
2269	van der baan m.	4
2695	castro r.	4
599	ardislamova d.	4
1647	herwanger jorg v.	4
2405	mroueh h.	4
597	beg dr najam	4
1209	petit p.	4
2519	cladouhos trenton	4
2424	hedayat a.	4
1206	al-rabeh majed	4
2687	zhang jinwang	4
1654	peeran syed m.	4
593	valiveti dakshina m.	4
1200	bottrill andrew d.	4
1132	miller j. f.	4
772	hegde chiranth m	4
1189	yousefzadeh adam	4
2675	clemmons crystal	4
2673	quintero y.	4
649	yarahmadi bafghi a. r.	4
1156	paz f. j.	4
1098	karnugroho ardia	4
2532	hill a. daniel	4
490	ozkan e.	4
1188	wei na	4
583	ma jinrong (kevin)	4
2514	sun jianlei	4
1805	mustafa m. a.	4
1216	fang y.	4
2494	boniface oriji a,	4
2488	burlon s.	4
2727	kinik koray	4
1638	wang qinghua	4
2723	janszen m.	4
668	valdes clotilde chen	4
2371	hoedeman g. c.	4
1639	ghamdi yasser	4
455	sawada sumiyuki	4
2718	wei pang	4
1768	omidi o.	4
461	zijp m. h. a. a.	4
2492	kuroda shintaro	4
1769	weaver sophia	4
2511	prasad manika	4
2497	klingensmith brandon c.	4
1115	hernani j.	4
2317	kizilbash m. h.	4
2710	rojas cesar	4
1147	mhiri a.	4
1772	pan p. z.	4
2709	al ajmi moudi f.	4
2260	roberts earl h.	4
655	abu ahmad yousif	4
704	cladouhos t.t.	4
603	mohamed k. m.	4
2264	calderon z.	4
1778	rabeie m.	4
1157	mookanahallipatna r. l.	4
646	lander l. a.	4
495	ait-ettajer t.	4
1163	mohanty b.	4
2304	gu quanzhong	4
2570	saber o.	4
517	ranjith p. g.	4
746	smith john r.	4
743	khasawneh y.	4
2619	haddad m.	4
1682	alvarez l. l.	4
2572	valderrama yahir	4
2310	crockford a. m.	4
2578	blue aaron	4
1785	romensky e. i.	4
525	george m. f.	4
2608	feng xia-ting	4
1686	koutsabeloulis n.	4
1781	huang s.	4
1687	sklar l.	4
2602	shimo m.	4
737	mcginley mark	4
552	vuurboom r.	4
673	higgs nigel	4
2585	drake henrik	4
1170	terheege j. h.	4
2597	piedrahita jaime	4
549	eme c.	4
1169	dorovsky v. n.	4
1784	riley m.	4
2563	sone hiroki	4
509	gaafar gamal ragab	4
1	irawan fikri	4
2551	nagel neal	4
1185	gardner w. p.	4
715	ehlig-economides c. a.	4
2543	spiers c. j.	4
572	elsworth d	4
716	stewart penny	4
2285	gray k e	4
570	shimaya s.	4
2652	noufal abdel wahab	4
766	mookanahallipatna lakshmikantha	4
1159	nakagawa s.	4
1670	hegde chiranth	4
718	zhang l. y.	4
567	cherukuri sivakumar	4
2632	khaddour f.	4
2436	hidayat andri m.	4
2643	chen r.	4
2555	rehman abdullah	4
2556	moore robert	4
1006	tendo fidelis	4
563	fontanelli l.	4
2295	hull robert a.	4
2559	nikolskiy d. v.	4
2298	alsalman m. e.	4
1134	salehi s.	4
1701	shmakov alexander	4
1791	diller david e.	4
1223	bobet a.	4
733	lin gao	4
2794	rathnaweera t. d.	4
1139	tallin andrew g.	4
2790	kias e.	4
2201	rutledge j. m.	4
2448	zhou j.	4
2463	shedid shedid a.	4
659	dussealut m. b.	4
690	utsuki shinji	4
1617	umholtz n.	4
2466	winberg anders	4
2467	gregoire d.	4
2788	tetegan gerard	4
2787	sulca g.	4
1598	longman mark	4
812	bachiri salim	4
1596	umili g.	4
823	rodriguez l. a.	4
2782	gono valerie	4
404	warren s. n.	4
2380	yang byongcheon	4
2224	dosunmu a.	4
2385	lee don	4
2832	enayatpour s.	4
2833	xiao xiaohui	4
2776	unnam j.	4
2216	hegde chiranth m.	4
1236	stroisz a. m.	4
630	jechumtalova zuzana	4
1240	najm ehab	4
384	modiriasari a.	4
1140	li p.	4
1602	ramirez ivan	4
385	liu jun	4
386	sandbak l. a.	4
387	xia k.	4
2459	feng x. t.	4
2206	sloan scott w.	4
1763	mehrabian amin	4
388	han jiahang	4
2210	al-hawi maan	4
683	plazas f.	4
1608	kowalczyk peter	4
1091	dutko m.	4
2213	suorineni f. t.	4
2214	moridis g. j.	4
2462	meighan hallie e.	4
2388	sonnenberg stephen a.	4
1087	aybar umut	4
1611	taraghikhah s.	4
2450	chan dave	4
378	sarshar sacha	4
1241	vtorushin e. v.	4
1620	reddy liliia	4
2778	aimene e. y.	4
1080	liu fushen	4
438	bolchover paul	4
797	lal manish k.	4
1230	govers r. m. a.	4
2477	rincones m. d.	4
431	raziperchikolaee s.	4
2478	lee k. s.	4
2440	toomey aoife	4
1093	palmer ian	4
1123	pruiksma j. p.	4
2193	fathi ebrahim	4
796	salimgareeva e.	4
794	ji w. w.	4
2845	clark g. t.	4
2752	sitar n.	4
1725	chester f. m.	4
1094	babu vinay	4
1141	zhu ding	4
2482	taylor kevin. g.	4
2396	ghassemi a.	4
2249	tinnin beau	4
827	guo boyun	4
675	fox aaron	4
1723	larsen i.	4
2849	myers m. t.	4
1633	richert volker	4
625	maejima t.	4
1731	kovacich j. r.	4
1593	hertes u.	4
409	thirukumaran s.	4
1136	tchelepi h. a.	4
1812	sharf-aldin m. h.	4
1232	mcallister richard. t.	4
367	standifird william	4
1764	czaikowski o.	4
2757	sharifzadeh m.	4
421	zamirian mehrdad	4
2772	mogilevskaya s. g.	4
366	dowd d.	4
2235	voskov d. v.	4
411	gracie r.	4
2474	fu j.,	4
2447	chorney d. r.	2
2321	bradley c. r.	2
3183	norbeck j. h.	2
1782	nagano y.	2
1950	li d.	2
133	zhang y. d.	2
3302	akdas h.	2
3169	irani mazda	2
1168	orangi a.	2
996	bustos j.	2
3166	chen chia-rong,	2
726	fokker peter	2
2561	jamili ahmad	2
2573	samuel robello	2
1733	zhai jinyuan	2
32	jones t.	2
140	aral m. m.	2
3312	akkutlu i. yucel	2
553	slatt roger m.	2
642	prevost j. h.	2
2399	curnow jennifer s.	2
2571	xiong j.	2
1121	li kaifang	2
1935	lee sangyup	2
2569	peirce a. p.	2
727	annavarapu s.	2
3264	ai jun	2
1344	bui binh t.	2
1426	diaz arturo	2
2518	barzegar m.	2
1444	devegowda deepak	2
3232	li jiliang	2
2472	iyer jaisree	2
1726	ye ruichao	2
1741	huang haiying	2
2378	kwok c. y.	2
706	duan k.	2
98	meehan nathan	2
674	mueller martin	2
64	shuhong wu	2
2364	danilov v. n.	2
1964	marcum dale r.	2
2367	pu hui	2
3252	santos e. s. raggio	2
1905	espinosa a. e.	2
3271	zoback mark	2
1974	lee c. l.	2
3268	kumar ashutosh	2
3258	xu shaochuan	2
1363	hailong liu	2
3260	predein andrey	2
1767	ma jianfu	2
1973	andreassen k. a.	2
3228	abell b. c.	2
2469	xu y.	2
565	mcclure m. w.	2
2486	wasaki asana	2
2012	cai m.	2
1952	sobornov k. o.	2
566	donnelly john	2
3193	miska stefan z.	2
2548	yang daniel	2
947	galouei m.	2
3295	sayar paul	2
113	mcpherson r.	2
2544	sharma m. m.	2
3206	vargas-guzman j. a.,	2
2339	gavin k.	2
3212	elkhoury jean e.	2
594	shine joe	2
3326	wallace john m.	2
3214	vahedifard f.	2
689	serati mehdi	2
1959	gates ian	2
1448	li yinghui	2
2349	ley shreya b.	2
711	bunger andrew p.	2
590	carrasco javier	2
977	morris alan	2
1359	landeros p. p.	2
1711	esterhuizen g. s.	2
2172	dontsov e. v.	2
505	rowland rupert	2
3153	marques e. a. g.	2
2254	hveding frode	2
1637	liang dongfang	2
1128	poisel rainer	2
2125	f. o. lima falcao	2
2730	thompson j.	2
1396	bedayat h.	2
1001	kosset talgat b.	2
1224	al-alwan a.	2
791	nagarajan n. r.	2
2127	rangriz shokri alireza	2
2739	jin lei	2
1298	beinssen konrad	2
874	tian chuan	2
275	mortezaei k.	2
2242	manchanda r.	2
430	wei zhi-jun	2
1062	gharehdash s.	2
2137	biswas partha	2
2981	derek martin c.	2
879	klykov pavel	2
933	ameen siyamak	2
263	zhang zhenyu	2
780	mohamadi m.	2
465	park e. s.	2
1054	younessi ahmadreza	2
251	kalra s.	2
3005	sheng james j.	2
1520	yurdakul m.	2
2110	stroisz a.	2
2259	miller h. b.	2
3000	neil david t.	2
1861	milwertz helge	2
2712	li xiaorong	2
886	likrama fatmir	2
2996	odigi minapuye i.	2
2714	lacazette alfred	2
456	atkinson c.	2
1058	lin a.	2
786	behnia d.	2
1622	oyarhossein m.	2
2762	raziperchikolaee samin	2
2232	sabey j.	2
412	jamaloei b. yadali	2
1839	sun yixuan	2
330	stanchits sergey	2
2818	nagel n. b.	2
1249	espinosa e. a.	2
665	shou k. j.	2
1265	harrison j. p.	2
2824	zvarivadza t.	2
822	panda b. b.	2
368	vargas-murillo b.,	2
834	abdelkarim ahmed	2
2198	dahi taleghani arash	2
2837	ding xiaobin	2
2839	arthur f. a.	2
1394	akbarzadeh y.	2
2185	mishra srikanta	2
2191	preece dale	2
351	chen hamn-ching	2
845	jiang c.	2
2892	babazadeh mohsen	2
3353	steedman d. w.	2
1554	akutagawa s.	2
1816	trillo enrique m.	2
2144	ge y. f.	2
1065	xu z.	2
2777	oyibo a.	2
4	horne r. n.	2
1549	wang mingyuan	2
403	vargas-guzman j. a.	2
1845	wang yin	2
2812	ali tariq a.	2
2918	shadravan a.,	2
301	papanastasiou p.	2
2408	de hoop maarten v.	2
1560	coflin k.	2
1281	williams omolara	2
2207	popp t.	2
317	arogun olubunmi	2
2703	jacobsen per christian	2
2265	ehlig-economides christine	2
9	sesetty v.	2
2621	xu jinze	2
1109	bai j.	2
1931	ruiz r.	2
3109	yang ruilin	2
2850	sukumar n.	2
2052	dutta jayanta	2
919	shao siyi	2
753	sinha sankhaneel	2
2635	lin avi	2
2297	ahmadabadi morteza	2
2058	babadagli tayfun	2
2427	sousa b. r.	2
1104	vera f.,	2
756	noufal abdelwahahb	2
3091	zhang lianyang	2
1490	ito t.	2
1491	moreno g. a.	2
1401	manso g. a.	2
1175	crampton r.	2
1683	zhang z. x.	2
1101	chugh yoginder p.	2
2616	singh a. r.	2
541	awasthi amit	2
2036	liu guoqing	2
537	momta prince s.	2
1472	pournik m.	2
735	yilmazkaya e.	2
3141	machijima y.	2
1473	ge m.	2
740	amarzguioui morad	2
163	surjaatmadja jim b.	2
2605	orozco daniel	2
2607	chumkratoke c.	2
1685	amani mahmood	2
1933	mclaskey g. c.	2
3127	chinyowa w. c.	2
1333	macciotta renato	2
2428	rassouli f. s.	2
1478	rahman sheik s	2
3337	mishra brijes	2
1671	senthilnathan s.	2
468	sanchez-nagel m. a.	2
2649	heasley k. a.	2
3052	mandewalkar pavan	2
1663	he w.	2
1503	fortin jerome	2
2278	bozorgzadeh n.	2
2425	wu x.	2
1505	quispe cerna c. k.	2
222	pyrak-nolte laura j.	2
2272	dunn-norman s.	2
2089	horne roland n.	2
2092	porturas francisco	2
1212	xue yuting	2
1047	ozcelik y.	2
669	garriz a. e.	2
2271	pu s. t.	2
473	quintero* jorge	2
1314	wang s. f.	2
471	bostadlokken espen	2
489	bansal r. s.	2
207	sellman erik	2
3058	he xuzhen	2
907	kamali a.	2
194	urban edgar	2
2067	morgan w. e.	2
2655	park d.	2
3074	stephenson b.	2
1876	wan r. g.	2
2070	lu guanyi	2
3071	ye b.	2
769	arosio umberto e.	2
2659	dahi taleghani a.	2
2660	wang junjian	2
2661	zou fuge	2
3064	shafie zadeh nadia	2
2664	amro mohammed	2
3338	yue qian-jin	2
2282	lockner d. a.	2
491	lewis bryan j.	2
2437	serra de souza a. l.	2
22	ogochukwu benyeogor	0
1586	akl s. a.	0
2373	schreppers g.	0
3241	davies a. g. l.	0
2091	abouelresh mohamed o.	0
3029	cui esther	0
3026	barba robert e.	0
1514	capdeville-perez felipe	0
2104	da silva j. f.	0
262	soldo juan	0
1636	galarraga m. a.	0
2731	german mike	0
2973	gaiser james	0
274	wang joseph s. y.	0
1818	villalobos s. a.	0
856	verde a.	0
2815	zvarivadza t	0
2827	deng j.	0
2862	grechka vladimir	0
479	wilson kurt	0
2275	edmiston j. k.	0
493	carpenter chris	0
2583	aristarkhov anton	0
2508	van der horst juun	0
2513	beck d.	0
1114	fayed a. l.	0
2535	maleki h.	0
1020	meddaugh w. scott	0
144	miller guindon leah	0
1467	alpak faruk o.	0
2291	konni ganapathi rao	0
3159	mauldon m.	0
524	hosseini amir h	0
1332	wilson adam	0
511	sadagah b. h.	0
1488	izgec bulent	0
1103	hoedeman gerco	0
3105	henning j. g.	0
